sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax,gaze_world_x,gaze_world_y,gaze_world_z,gaze_world_yaw,gaze_world_pitch,target_horizontal,target_vertical,target_direction,head_yaw,head_pitch,head_roll,relative_yaw,relative_pitch
075_04,HP_075,4,075_04.png,075_04.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,-11.0,-5.5,0.0,3152.39966,1550.16675,2647.775,1534.53967,3153.58,1551.15967,2652.96167,1536.064,3057,1498,3286,1623,2565,1485,2765,1606,-0.494761133082145,-0.2810762550780079,-0.8223184054991075,-31.03389776726924,-16.324449470485966,LEFT,DOWN,DOWN_LEFT,-23.9627,5.5219,0.073587,-6.355744254028561,-11.582737599913864
075_05,HP_075,5,075_05.png,075_05.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,0.0,-5.5,0.0,3174.67139,1548.93726,2668.30762,1533.47925,3172.24561,1550.13147,2670.19141,1535.1792,3057,1497,3286,1622,2565,1485,2765,1606,-0.3319423921953925,-0.3050981412408293,-0.8925969821117429,-20.399354332056745,-17.764068414163262,CENTER,DOWN,DOWN_CENTER,-23.9627,5.5219,0.073587,4.0957120837834555,-12.574081608109758
075_06,HP_075,6,075_06.png,075_06.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,11.0,-5.5,0.0,3200.762,1548.23291,2692.2793,1532.97021,3194.10229,1549.54272,2690.28687,1534.75513,3057,1497,3286,1622,2565,1486,2767,1606,-0.1332641994870355,-0.3205522549887416,-0.9378096315120208,-8.087671272301558,-18.696326205814664,RIGHT,DOWN,DOWN_RIGHT,-23.9627,5.5219,0.073587,16.111016059137324,-13.20736840312136
075_07,HP_075,7,075_07.png,075_07.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,11.0,0.0,0.0,3201.594,1561.13477,2693.008,1544.98779,3194.795,1560.35132,2690.896,1544.82788,3058,1505,3286,1625,2565,1493,2767,1608,-0.1372667247909662,-0.2191977633157596,-0.9659762868841704,-8.08767127230156,-12.661918155165116,RIGHT,CENTER,CENTER_RIGHT,-23.9627,5.5219,0.073587,16.018896453479606,-7.173640827343852
075_08,HP_075,8,075_08.png,075_08.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,0.0,0.0,0.0,3174.717,1561.16321,2668.305,1544.90747,3172.28247,1560.376,2670.19043,1544.76074,3058,1506,3286,1626,2565,1492,2765,1608,-0.3409355064796489,-0.2080341249782491,-0.916779571797932,-20.399354332056745,-12.007171774483092,CENTER,CENTER,CENTER_CENTER,-23.9627,5.5219,0.073587,3.8892041404009765,-6.8207815741928375
075_09,HP_075,9,075_09.png,075_09.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,-11.0,0.0,0.0,3151.98071,1561.18042,2647.30029,1544.83643,3153.22949,1560.39221,2652.56616,1544.70166,3058,1505,3286,1625,2565,1492,2765,1608,-0.5060676401088204,-0.1908634001006195,-0.8411104006827642,-31.03389776726924,-11.00317552113491,LEFT,CENTER,CENTER_LEFT,-23.9627,5.5219,0.073587,-6.633394915128047,-6.268532088052211
075_10,HP_075,10,075_10.png,075_10.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,-11.0,5.5,0.0,3151.85449,1572.49951,2647.1084,1555.46729,3153.12378,1569.87988,2652.40576,1553.61865,3058,1516,3286,1630,2565,1502,2765,1612,-0.5131861664608961,-0.0955526963577294,-0.8529417569634734,-31.03389776726924,-5.483131698163002,LEFT,UP,UP_LEFT,-23.9627,5.5219,0.073587,-6.915545235908475,-0.7556711573512169
075_11,HP_075,11,075_11.png,075_11.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,0.0,5.5,0.0,3174.7583,1573.82324,2668.306,1556.79077,3172.31641,1570.98291,2670.192,1554.72253,3058,1517,3286,1631,2565,1502,2765,1611,-0.3466557278398445,-0.1044274433415513,-0.93216131406156,-20.399354332056745,-5.9941801336372,CENTER,UP,UP_CENTER,-23.9627,5.5219,0.073587,3.6786941748376867,-0.811456211918683
075_12,HP_075,12,075_12.png,075_12.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,11.0,5.5,0.0,3201.92285,1574.56055,2693.31934,1557.52661,3195.0686,1571.59766,2691.15649,1555.33545,3058,1517,3286,1630,2565,1503,2768,1611,-0.139830749980332,-0.1102370165921151,-0.984019898951646,-8.087671272301558,-6.328978712684312,RIGHT,UP,UP_RIGHT,-23.9627,5.5219,0.073587,15.924784204585821,-0.841396578073064
075_13,HP_075,13,075_13.png,075_13.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,11.0,11.0,0.0,3201.69019,1587.71167,2693.163,1569.90283,3194.87646,1582.61548,2691.026,1565.7074,3058,1534,3286,1636,2566,1516,2768,1616,-0.1406876329219422,0.0028354268182163,-0.9900499736364722,-8.08767127230156,0.1624582074868909,RIGHT,UP,UP_RIGHT,-23.9627,5.5219,0.073587,15.828614475842148,5.6493299507108485
075_14,HP_075,14,075_14.png,075_14.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,0.0,11.0,0.0,3174.79346,1586.26208,2668.31079,1568.52856,3172.34668,1581.40625,2670.1958,1564.56287,3058,1532,3286,1636,2566,1516,2765,1615,-0.3485602292584829,0.0026843049572162,-0.937282540692064,-20.399354332056745,0.1537995296751551,CENTER,UP,UP_CENTER,-23.9627,5.5219,0.073587,3.464070565141691,5.332785532127367
075_15,HP_075,15,075_15.png,075_15.png,5.5219,-23.9627,0.073587,17.8026,10.8629,47.8714,-11.0,11.0,0.0,3152.04126,1583.66077,2647.224,1565.98718,3153.28,1579.23645,2652.50244,1562.44287,3058,1529,3286,1634,2566,1514,2765,1617,-0.5155435563027927,0.0024539805979013,-0.8568598599151989,-31.03389776726924,0.1406028723858806,LEFT,UP,UP_LEFT,-23.9627,5.5219,0.073587,-7.202291470715499,4.8607635313078585
076_01,HP_076,1,076_01.png,076_01.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,11.0,-11.0,0.0,1212.007,646.3706,763.256348,648.501,1207.29419,648.591064,762.0924,651.2765,1103,602,1289,718,642,606,851,726,0.4837636806777853,-0.0968603660122627,-0.8698222638867393,29.08122902151737,-5.558404818300481,RIGHT,DOWN,DOWN_RIGHT,23.8593,-12.3217,-0.89557,6.142229306387753,-16.372953405336354
076_02,HP_076,2,076_02.png,076_02.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,0.0,-11.0,0.0,1194.67017,644.6079,744.5488,646.5759,1192.74182,647.1183,746.407,649.667969,1103,602,1289,718,642,605,851,725,0.3284856069617977,-0.1045311069440286,-0.9387067985798312,19.28668721382372,-6.0001523058673305,CENTER,DOWN,DOWN_CENTER,23.8593,-12.3217,-0.89557,-3.983392739810755,-17.544425178680335
076_03,HP_076,3,076_03.png,076_03.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,-11.0,-11.0,0.0,1174.51233,643.6323,722.8585,645.4182,1175.83716,646.3043,728.2282,648.7003,1103,602,1289,718,642,604,851,725,0.1413870419971646,-0.1095606620543195,-0.9838730434794478,8.177679009728356,-6.289990289890574,LEFT,DOWN,DOWN_LEFT,23.8593,-12.3217,-0.89557,-15.572509915060994,-18.243072347495048
076_04,HP_076,4,076_04.png,076_04.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,-11.0,-5.5,0.0,1174.474,653.7147,722.74054,656.098145,1175.80493,654.7578,728.1294,657.6521,1104,606,1289,719,642,608,851,727,0.142238598057046,-0.0081576109205319,-0.9897987849087486,8.177679009728358,-0.467401860756078,LEFT,DOWN,DOWN_LEFT,23.8593,-12.3217,-0.89557,-15.668540878837506,-12.421219732826236
076_05,HP_076,5,076_05.png,076_05.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,0.0,-5.5,0.0,1194.66528,654.18396,744.528931,656.723267,1192.73767,655.1498,746.3903,658.1747,1104,606,1289,719,642,609,851,727,0.3302850963371836,-0.0077789085641481,-0.9438491636480312,19.28668721382372,-0.4457031250423158,CENTER,DOWN,DOWN_CENTER,23.8593,-12.3217,-0.89557,-4.310105875178152,-11.99895878193134
076_06,HP_076,6,076_06.png,076_06.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,11.0,-5.5,0.0,1212.02417,655.0509,763.2906,657.7274,1207.30859,655.8749,762.121033,659.01416,1104,607,1289,719,642,610,851,727,0.4860364858668968,-0.0072024823592478,-0.8739088388693769,29.08122902151736,-0.4126754092293151,RIGHT,DOWN,DOWN_RIGHT,23.8593,-12.3217,-0.89557,5.660482909094994,-11.248516941364395
076_07,HP_076,7,076_07.png,076_07.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,11.0,0.0,0.0,1211.83252,663.752441,763.11,667.0067,1207.14917,663.176758,761.969849,666.796143,1104,613,1289,722,642,615,851,729,0.4843869850335141,0.0826290881194537,-0.8709429846589786,29.08122902151736,4.73970192262621,RIGHT,CENTER,CENTER_RIGHT,23.8593,-12.3217,-0.89557,5.19502765183575,-6.116710991716122
076_08,HP_076,8,076_08.png,076_08.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,0.0,0.0,0.0,1194.65747,663.789551,744.513,666.9485,1192.73181,663.2064,746.3766,666.746948,1104,613,1289,721,642,615,851,729,0.328978690413052,0.0891917366711067,-0.9401158733707804,19.28668721382372,5.117110010233592,CENTER,CENTER,CENTER_CENTER,23.8593,-12.3217,-0.89557,-4.624073057449981,-6.444777704493015
076_09,HP_076,9,076_09.png,076_09.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,-11.0,0.0,0.0,1174.73926,663.8286,722.9806,666.876465,1176.02686,663.2383,728.3292,666.6865,1104,613,1289,721,642,615,851,729,0.1416202418723294,0.0934970739687848,-0.985495816455503,8.177679009728356,5.3648234642828445,LEFT,CENTER,CENTER_LEFT,23.8593,-12.3217,-0.89557,-15.760503018635504,-6.58969904389049
076_10,HP_076,10,076_10.png,076_10.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,-11.0,5.5,0.0,1175.27686,673.5294,723.5454,677.2428,1176.47693,671.3744,728.799255,675.376953,1104,622,1289,724,642,624,852,733,0.1395880685229485,0.1923164825609583,-0.9713544881563132,8.177679009728356,11.088002435323128,LEFT,UP,UP_LEFT,23.8593,-12.3217,-0.89557,-15.848649118268769,-0.8671954685815112
076_11,HP_076,11,076_11.png,076_11.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,0.0,5.5,0.0,1194.64734,673.03186,744.5012,676.8229,1192.72461,670.959961,746.3655,675.026367,1104,622,1289,725,642,623,852,732,0.32467447077561,0.1836963450939594,-0.9278157903515648,19.28668721382372,10.585135964959848,CENTER,UP,UP_CENTER,23.8593,-12.3217,-0.89557,-4.926008096400443,-0.9850528617057346
076_12,HP_076,12,076_12.png,076_12.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,11.0,5.5,0.0,1211.4491,672.1731,762.7303,676.0215,1206.82959,670.2439,761.6517,674.3572,1104,622,1289,725,642,623,852,731,0.478932664153963,0.1704945392392216,-0.8611359447241723,29.08122902151737,9.816573848713212,RIGHT,UP,UP_RIGHT,23.8593,-12.3217,-0.89557,4.7451093340295785,-1.0597230137476776
076_13,HP_076,13,076_13.png,076_13.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,11.0,11.0,0.0,1210.90869,680.062256,762.18396,684.502563,1206.37915,676.867065,761.1943,681.4724,1104,630,1288,728,643,631,852,734,0.4700474024021475,0.2544800034228704,-0.8451599655407782,29.08122902151737,14.74277510494571,RIGHT,UP,UP_RIGHT,23.8593,-12.3217,-0.89557,4.31001559685009,3.847249588178619
076_14,HP_076,14,076_14.png,076_14.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,0.0,11.0,0.0,1194.63562,681.595,744.493,685.9961,1192.71631,678.14624,746.357239,682.720337,1104,632,1288,728,643,633,852,736,0.3177130622112414,0.2733779193323023,-0.9079223112810352,19.28668721382372,15.865372044504468,CENTER,UP,UP_CENTER,23.8593,-12.3217,-0.89557,-5.216573801811094,4.287194704326134
076_15,HP_076,15,076_15.png,076_15.png,-12.3217,23.8593,-0.89557,-18.665,-5.0604,53.3386,-11.0,11.0,0.0,1176.02612,682.466553,724.363159,686.7903,1177.10413,678.8727,729.4799,683.384155,1104,633,1288,727,643,635,852,737,0.1363176775077842,0.2856251047418158,-0.948596748012616,8.177679009728356,16.596217716212244,LEFT,UP,UP_LEFT,23.8593,-12.3217,-0.89557,-15.933211481597043,4.640371876113286
077_01,HP_077,1,077_01.png,077_01.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,11.0,-11.0,0.0,1135.039,883.3207,671.8531,869.9487,1130.27368,885.5006,670.735962,872.804443,1022,842,1213,959,546,831,759,951,0.4980320817447542,-0.1584902748995285,-0.8525519798318799,30.292030199136683,-9.119277236257782,RIGHT,DOWN,DOWN_RIGHT,23.2295,-9.7546,-3.9362,6.999881076279673,-18.018896654849765
077_02,HP_077,2,077_02.png,077_02.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,0.0,-11.0,0.0,1117.42883,881.5194,652.9706,867.866455,1115.49158,883.9955,654.904053,871.0642,1022,841,1213,959,546,829,759,951,0.3457518524509126,-0.171497512357917,-0.9225206012777212,20.545515192301146,-9.874899007444691,CENTER,DOWN,DOWN_CENTER,23.2295,-9.7546,-3.9362,-3.129478822472714,-18.816181583150506
077_03,HP_077,3,077_03.png,077_03.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,-11.0,-11.0,0.0,1096.75793,880.4879,630.8794,866.494263,1098.157,883.135,636.3899,869.917358,1022,841,1213,959,546,828,759,951,0.1605194022649629,-0.180399618671317,-0.9704068729557424,9.392505210928135,-10.393037321251956,LEFT,DOWN,DOWN_LEFT,23.2295,-9.7546,-3.9362,-14.748289739008879,-19.05395441764263
077_04,HP_077,4,077_04.png,077_04.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,-11.0,-5.5,0.0,1096.51379,890.67334,630.5232,877.279663,1097.95264,891.6749,636.0934,878.9579,1022,845,1213,960,547,831,759,952,0.1626755632309249,-0.0798683404259168,-0.9834417671245772,9.392505210928135,-4.5809979821360045,LEFT,DOWN,DOWN_LEFT,23.2295,-9.7546,-3.9362,-14.502318590625233,-13.246714069103461
077_05,HP_077,5,077_05.png,077_05.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,0.0,-5.5,0.0,1117.43518,891.150146,652.959045,878.0724,1115.49658,892.073,654.895,879.6207,1022,845,1213,960,547,832,759,952,0.3499409214849794,-0.0758284712194755,-0.9336976996987626,20.545515192301146,-4.348825771164353,CENTER,DOWN,DOWN_CENTER,23.2295,-9.7546,-3.9362,-3.07490308416555,-13.290356999532007
077_06,HP_077,6,077_06.png,077_06.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,11.0,-5.5,0.0,1135.20422,892.0287,672.0414,879.213257,1130.4115,892.807739,670.8936,880.5742,1022,845,1213,960,547,834,759,952,0.5031718707224228,-0.0699529305845268,-0.8613504838428627,30.292030199136683,-4.011283711945522,RIGHT,DOWN,DOWN_RIGHT,23.2295,-9.7546,-3.9362,6.904493939119829,-12.911729829343649
077_07,HP_077,7,077_07.png,077_07.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,11.0,0.0,0.0,1135.15442,900.89624,672.011353,888.675659,1130.37048,900.248657,670.868469,888.509644,1022,851,1213,961,547,839,759,953,0.5043039323452211,0.0202655566483773,-0.8632883938956193,30.292030199136683,1.1612103581390971,RIGHT,CENTER,CENTER_RIGHT,23.2295,-9.7546,-3.9362,6.8117982690960455,-7.7400391290963455
077_08,HP_077,8,077_08.png,077_08.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,0.0,0.0,0.0,1117.43872,900.996948,652.951,888.557,1115.49951,900.3314,654.888062,888.409668,1022,851,1213,961,547,838,759,953,0.350866595453654,0.0219763830177645,-0.9361675441843827,20.545515192301146,1.259255371713032,CENTER,CENTER,CENTER_CENTER,23.2295,-9.7546,-3.9362,-3.022004961461607,-7.682516865683331
077_09,HP_077,9,077_09.png,077_09.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,-11.0,0.0,0.0,1096.59326,901.107666,630.541748,888.410156,1098.01868,900.4231,636.108643,888.2866,1022,851,1213,961,547,838,759,953,0.1631531574702821,0.0231539157125217,-0.9863290239036134,9.392505210928135,1.3267402126217371,LEFT,CENTER,CENTER_LEFT,23.2295,-9.7546,-3.9362,-14.264054772362366,-7.343624401322026
077_10,HP_077,10,077_10.png,077_10.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,-11.0,5.5,0.0,1096.98987,911.304565,630.932556,899.333252,1098.35071,908.973755,636.433838,897.442261,1022,859,1212,964,547,848,759,957,0.1619077324245315,0.1254457026988513,-0.9787999089985336,9.392505210928135,7.206495270036357,LEFT,UP,UP_LEFT,23.2295,-9.7546,-3.9362,-14.033149483500747,-1.468374259207817
077_11,HP_077,11,077_11.png,077_11.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,0.0,5.5,0.0,1117.43909,910.6384,652.946533,898.8662,1115.50085,908.418945,654.883545,897.0526,1022,858,1213,965,547,846,759,956,0.3484510250965335,0.1191557960875598,-0.929722420600856,20.545515192301146,6.843383689869001,CENTER,UP,UP_CENTER,23.2295,-9.7546,-3.9362,-2.9707083585234075,-2.098622259743542
077_12,HP_077,12,077_12.png,077_12.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,11.0,5.5,0.0,1134.893,909.606445,671.7645,898.006958,1130.15283,907.5585,670.661865,896.3353,1022,858,1213,964,547,845,759,955,0.5013469763413764,0.1099926881304704,-0.8582265539303666,30.292030199136683,6.314894072446266,RIGHT,UP,UP_RIGHT,23.2295,-9.7546,-3.9362,6.721682201683888,-2.587136426388545
077_13,HP_077,13,077_13.png,077_13.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,11.0,11.0,0.0,1134.44458,917.8699,671.324036,906.9016,1129.779,914.4949,670.292847,903.7965,1022,866,1212,968,547,853,759,958,0.4945113418049419,0.1971139378340587,-0.846525031134831,30.292030199136683,11.36824048796416,RIGHT,UP,UP_RIGHT,23.2295,-9.7546,-3.9362,6.634039961869019,2.465450417995026
077_14,HP_077,14,077_14.png,077_14.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,0.0,11.0,0.0,1117.43677,919.6964,652.9453,908.587646,1115.50049,916.0193,654.8813,905.204834,1022,868,1212,968,547,856,759,959,0.3428951345525021,0.2130347300979728,-0.9148984263142578,20.545515192301146,12.300254730026705,CENTER,UP,UP_CENTER,23.2295,-9.7546,-3.9362,-2.920941708198788,3.3580220388423045
077_15,HP_077,15,077_15.png,077_15.png,-9.7546,23.2295,-3.9362,-19.6904,-1.2333,52.5371,-11.0,11.0,0.0,1097.65735,920.8307,631.6418,909.552,1098.9093,916.9647,637.024048,906.010132,1022,870,1212,968,547,859,759,961,0.159053804794865,0.2238968183509415,-0.9615467237282868,9.392505210928135,12.938015601328138,LEFT,UP,UP_LEFT,23.2295,-9.7546,-3.9362,-13.809274182231146,4.2587783194373845
078_01,HP_078,1,078_01.png,078_01.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,11.0,-11.0,0.0,1209.12646,1150.59229,754.39386,1142.59521,1204.455,1152.742,753.3032,1145.35742,1098,1111,1286,1228,631,1106,842,1226,0.4747479902709742,-0.230641149353711,-0.8493638831257603,29.202804456904133,-13.33482181782218,RIGHT,DOWN,DOWN_RIGHT,22.4779,-6.8743,-4.1567,6.256872464307855,-19.814043016504094
078_02,HP_078,2,078_02.png,078_02.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,0.0,-11.0,0.0,1191.846,1149.02661,735.887146,1140.67065,1189.94983,1151.43384,737.785156,1143.74841,1098,1111,1286,1228,631,1104,842,1225,0.3206755791494287,-0.2482165374072164,-0.9140873719151524,19.33163668871149,-14.372001120615284,CENTER,DOWN,DOWN_CENTER,22.4779,-6.8743,-4.1567,-3.9813025335719376,-20.613136535048564
078_03,HP_078,3,078_03.png,078_03.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,-11.0,-11.0,0.0,1171.87231,1148.23474,714.595764,1139.468,1173.19885,1150.77344,719.9383,1142.74268,1098,1111,1286,1228,631,1102,842,1225,0.1364110853321568,-0.2596063349183782,-0.9560316766032128,8.120419029110122,-15.046704740961593,LEFT,DOWN,DOWN_LEFT,22.4779,-6.8743,-4.1567,-15.595573165311599,-20.786319565077477
078_04,HP_078,4,078_04.png,078_04.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,-11.0,-5.5,0.0,1171.41614,1157.96545,714.006165,1149.73059,1172.81689,1158.93335,719.4476,1151.34668,1098,1114,1286,1229,631,1106,841,1226,0.1393516389512626,-0.1635683079843784,-0.9766404299150862,8.12041902911012,-9.414074663027137,LEFT,DOWN,DOWN_LEFT,22.4779,-6.8743,-4.1567,-15.26321686439245,-15.162558756867544
078_05,HP_078,5,078_05.png,078_05.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,0.0,-5.5,0.0,1191.85107,1158.303,735.875,1150.48083,1189.95349,1159.21484,737.776,1151.97412,1098,1114,1286,1229,631,1107,841,1226,0.3269773762125736,-0.1561003901215794,-0.9320506765455576,19.33163668871149,-8.980620839819398,CENTER,DOWN,DOWN_CENTER,22.4779,-6.8743,-4.1567,-3.785837195011209,-15.224961994183577
078_06,HP_078,6,078_06.png,078_06.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,11.0,-5.5,0.0,1209.43958,1159.05762,754.7383,1151.5896,1204.71606,1159.8457,753.591858,1152.90125,1098,1114,1286,1229,631,1108,841,1226,0.4827706429174419,-0.1446558395878294,-0.8637170800732262,29.202804456904133,-8.317350134858334,RIGHT,DOWN,DOWN_RIGHT,22.4779,-6.8743,-4.1567,6.332040838856148,-14.797084173591674
078_07,HP_078,7,078_07.png,078_07.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,11.0,0.0,0.0,1209.54956,1167.83142,754.877,1160.9375,1204.80835,1167.20776,753.7079,1160.74048,1098,1119,1286,1230,631,1112,841,1228,0.4871565840804455,-0.0552705893553056,-0.8715638958443546,29.202804456904136,-3.1683860507419017,RIGHT,CENTER,CENTER_RIGHT,22.4779,-6.8743,-4.1567,6.405648696468537,-9.648622281642634
078_08,HP_078,8,078_08.png,078_08.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,0.0,0.0,0.0,1191.85364,1167.9856,735.865845,1160.77222,1189.95532,1167.33545,737.7687,1160.60168,1098,1119,1286,1230,631,1112,841,1228,0.3304443734061777,-0.0597330990021166,-0.9419333697071156,19.33163668871149,-3.424492989028684,CENTER,CENTER,CENTER_CENTER,22.4779,-6.8743,-4.1567,-3.5945941378765944,-9.671970588192464
078_09,HP_078,9,078_09.png,078_09.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,-11.0,0.0,0.0,1171.25037,1168.15527,713.7493,1160.57007,1172.6781,1167.47668,719.233948,1160.432,1098,1119,1286,1230,631,1111,841,1228,0.1409765065002094,-0.0626562251112041,-0.988028249631462,8.120419029110122,-3.5922903158762147,LEFT,CENTER,CENTER_LEFT,22.4779,-6.8743,-4.1567,-14.937770967139011,-9.34945890669121
078_10,HP_078,10,078_10.png,078_10.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,-11.0,5.5,0.0,1171.4021,1178.35083,713.8623,1171.47656,1172.80481,1176.02539,719.327759,1169.57349,1098,1127,1286,1232,631,1120,840,1231,0.1411398099854405,0.0402096203170254,-0.9891727556252418,8.120419029110122,2.30446280581654,LEFT,UP,UP_LEFT,22.4779,-6.8743,-4.1567,-14.619042527298824,-3.4612108161853494
078_11,HP_078,11,078_11.png,078_11.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,0.0,5.5,0.0,1191.85339,1177.67371,735.8602,1171.11572,1189.95544,1175.461,737.763733,1169.27271,1098,1126,1286,1233,631,1119,840,1230,0.3307922137280419,0.0383296563835654,-0.9429248903165188,19.33163668871149,2.196665641517812,CENTER,UP,UP_CENTER,22.4779,-6.8743,-4.1567,-3.407442141181664,-4.053881279349792
078_12,HP_078,12,078_12.png,078_12.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,11.0,5.5,0.0,1209.44226,1176.60608,754.79425,1170.32007,1204.71936,1174.5708,753.63855,1168.609,1098,1126,1286,1233,631,1118,841,1229,0.4875955285522743,0.0354607727383782,-0.8723492042368269,29.202804456904133,2.03217866742008,RIGHT,UP,UP_RIGHT,22.4779,-6.8743,-4.1567,6.477743897482873,-4.448549434767648
078_13,HP_078,13,078_13.png,078_13.png,-6.8743,22.4779,-4.1567,-18.5411,3.3516,52.8515,11.0,11.0,0.0,1209.127,1185.06824,754.497559,1179.40991,1204.45654,1181.67285,753.3901,1176.23279,1098,1134,1286,1236,631,1126,840,1232,0.4840556106726658,0.1253254256838377,-0.866015994917806,29.202804456904133,7.199549086033395,RIGHT,UP,UP_RIGHT,22.4779,-6.8743,-4.1567,6.54837237434238,0.7183391196415032
